Date,USDGHS,GBPGHS
04 Jan 2018,5.9892,4.4204
03 Jan 2018,5.9752,4.4189
02 Jan 2018,5.9863,4.4189
29 Dec 2017,5.9708,4.4179
28 Dec 2017,5.9396,4.4164
27 Dec 2017,5.9228,4.4164
22 Dec 2017,5.9026,4.4138
21 Dec 2017,5.8951,4.4138
20 Dec 2017,5.9189,4.4138
19 Dec 2017,5.8963,4.4137
18 Dec 2017,5.9148,4.4137
15 Dec 2017,5.8834,4.4143
14 Dec 2017,5.9183,4.4143
13 Dec 2017,5.9061,4.4148
12 Dec 2017,5.8863,4.4148
11 Dec 2017,5.9025,4.4144
08 Dec 2017,5.9223,4.4134
07 Dec 2017,5.9065,4.4134
06 Dec 2017,5.9093,4.4139
05 Dec 2017,5.9276,4.4140
04 Dec 2017,5.9680,4.4139
30 Nov 2017,5.9674,4.4144
29 Nov 2017,5.9173,4.4146
28 Nov 2017,5.8577,4.4146
27 Nov 2017,5.8866,4.4098
24 Nov 2017,5.8856,4.4087
23 Nov 2017,5.8602,4.4058
22 Nov 2017,5.8483,4.4058
21 Nov 2017,5.8349,4.4027
20 Nov 2017,5.8279,4.4027
17 Nov 2017,5.8072,4.3977
16 Nov 2017,5.8019,4.3964
15 Nov 2017,5.7876,4.3942
14 Nov 2017,5.7578,4.3949
13 Nov 2017,5.7561,4.3940
10 Nov 2017,5.8063,4.3947
09 Nov 2017,5.7610,4.3947
08 Nov 2017,5.7538,4.3919
07 Nov 2017,5.7588,4.3900
06 Nov 2017,5.7484,4.3861
03 Nov 2017,5.7302,4.3836
02 Nov 2017,5.7451,4.3822
01 Nov 2017,5.8067,4.3801
31 Oct 2017,5.8022,4.3787
30 Oct 2017,5.7650,4.3764
27 Oct 2017,5.7388,4.3771
26 Oct 2017,5.7665,4.3782
25 Oct 2017,5.8001,4.3774
24 Oct 2017,5.7505,4.3770
23 Oct 2017,5.7798,4.3780
20 Oct 2017,5.7795,4.3781
19 Oct 2017,5.7850,4.3796
18 Oct 2017,5.7598,4.3771
17 Oct 2017,5.7690,4.3794
16 Oct 2017,5.8139,4.3776
13 Oct 2017,5.8243,4.3805
12 Oct 2017,5.7671,4.3796
11 Oct 2017,5.7762,4.3812
10 Oct 2017,5.7949,4.3914
09 Oct 2017,5.7679,4.3919
06 Oct 2017,5.7367,4.3919
05 Oct 2017,5.7762,4.3959
04 Oct 2017,5.8391,4.3966
03 Oct 2017,5.8275,4.3971
02 Oct 2017,5.8393,4.3964
29 Sep 2017,5.8998,4.3966
28 Sep 2017,5.9185,4.4040
27 Sep 2017,5.9006,4.4041
26 Sep 2017,5.9221,4.4057
25 Sep 2017,5.9577,4.4095
22 Sep 2017,5.9745,4.4099
20 Sep 2017,5.9770,4.4098
19 Sep 2017,5.9622,4.4096
18 Sep 2017,5.9749,4.4089
15 Sep 2017,5.9898,4.4075
14 Sep 2017,5.8834,4.4074
13 Sep 2017,5.8305,4.4074
12 Sep 2017,5.8489,4.4073
11 Sep 2017,5.8105,4.4066
08 Sep 2017,5.8092,4.4049
07 Sep 2017,5.7695,4.4042
06 Sep 2017,5.7542,4.4043
05 Sep 2017,5.7223,4.4021
04 Sep 2017,5.7027,4.4016
31 Aug 2017,5.6666,4.4016
30 Aug 2017,5.6845,4.4011
29 Aug 2017,5.6916,4.4012
28 Aug 2017,5.6864,4.4012
25 Aug 2017,5.6697,4.4006
24 Aug 2017,5.6303,4.3973
23 Aug 2017,5.6199,4.3916
22 Aug 2017,5.6282,4.3905
21 Aug 2017,5.6626,4.3876
18 Aug 2017,5.6375,4.3885
17 Aug 2017,5.6544,4.3880
16 Aug 2017,5.6430,4.3870
15 Aug 2017,5.6382,4.3860
14 Aug 2017,5.6931,4.3830
11 Aug 2017,5.6827,4.3797
10 Aug 2017,5.6874,4.3783
09 Aug 2017,5.6905,4.3783
08 Aug 2017,5.6790,4.3786
07 Aug 2017,5.7009,4.3786
04 Aug 2017,5.7093,4.3780
03 Aug 2017,5.7547,4.3772
02 Aug 2017,5.7916,4.3776
01 Aug 2017,5.7938,4.3776
31 Jul 2017,5.7665,4.3765
28 Jul 2017,5.7400,4.3743
27 Jul 2017,5.7317,4.3800
26 Jul 2017,5.7118,4.3772
25 Jul 2017,5.7145,4.3769
24 Jul 2017,5.7078,4.3751
21 Jul 2017,5.6740,4.3744
20 Jul 2017,5.6745,4.3724
19 Jul 2017,5.6968,4.3721
18 Jul 2017,5.6841,4.3660
17 Jul 2017,5.7010,4.3636
14 Jul 2017,5.7030,4.3624
13 Jul 2017,5.6397,4.3607
12 Jul 2017,5.6190,4.3595
11 Jul 2017,5.5987,4.3583
10 Jul 2017,5.6191,4.3671
07 Jul 2017,5.6239,4.3667
06 Jul 2017,5.6614,4.3667
05 Jul 2017,5.6429,4.3662
04 Jul 2017,5.6405,4.3650
30 Jun 2017,5.6680,4.3650
29 Jun 2017,5.6684,4.3640
28 Jun 2017,5.6443,4.3619
27 Jun 2017,5.5697,4.3592
23 Jun 2017,5.5441,4.3562
22 Jun 2017,5.5161,4.3554
21 Jun 2017,5.5152,4.3543
20 Jun 2017,5.4909,4.3472
19 Jun 2017,5.5443,4.3464
16 Jun 2017,5.5582,4.3444
15 Jun 2017,5.5391,4.3417
14 Jun 2017,5.5532,4.3408
13 Jun 2017,5.5266,4.3397
12 Jun 2017,5.4891,4.3300
09 Jun 2017,5.5046,4.3234
08 Jun 2017,5.5761,4.3075
07 Jun 2017,5.5810,4.3040
06 Jun 2017,5.5440,4.3017
05 Jun 2017,5.5528,4.2952
02 Jun 2017,5.5340,4.2949
01 Jun 2017,5.5323,4.2886
31 May 2017,5.5394,4.2878
30 May 2017,5.5313,4.2998
29 May 2017,5.5238,4.3010
26 May 2017,5.5091,4.3067
24 May 2017,5.5772,4.3054
23 May 2017,5.5891,4.3046
22 May 2017,5.5449,4.2650
19 May 2017,5.5380,4.2505
18 May 2017,5.5215,4.2434
17 May 2017,5.4946,4.2413
16 May 2017,5.4656,4.2320
15 May 2017,5.4507,4.2191
12 May 2017,5.4287,4.2112
11 May 2017,5.4107,4.2018
10 May 2017,5.4353,4.2004
09 May 2017,5.4361,4.2000
08 May 2017,5.4309,4.1976
05 May 2017,5.4378,4.1955
04 May 2017,5.4123,4.1946
03 May 2017,5.4060,4.1855
02 May 2017,5.4152,4.1907
28 Apr 2017,5.4198,4.1887
27 Apr 2017,5.4036,4.1895
26 Apr 2017,5.3794,4.1850
25 Apr 2017,5.3642,4.1852
24 Apr 2017,5.3251,4.1661
21 Apr 2017,5.3225,4.1647
20 Apr 2017,5.3491,4.1673
19 Apr 2017,5.3436,4.1708
18 Apr 2017,5.3730,4.2088
13 Apr 2017,5.2760,4.2124
12 Apr 2017,5.2654,4.2083
11 Apr 2017,5.2475,4.2105
10 Apr 2017,5.2122,4.1936
07 Apr 2017,5.1916,4.1881
06 Apr 2017,5.2456,4.1978
05 Apr 2017,5.1997,4.1661
04 Apr 2017,5.3241,4.2774
03 Apr 2017,5.3578,4.2938
31 Mar 2017,5.3993,4.3194
30 Mar 2017,5.4258,4.3406
29 Mar 2017,5.3834,4.3390
28 Mar 2017,5.4330,4.3398
27 Mar 2017,5.4651,4.3450
24 Mar 2017,5.4310,4.3528
23 Mar 2017,5.5320,4.4238
22 Mar 2017,5.5850,4.4813
21 Mar 2017,5.6071,4.4968
20 Mar 2017,5.6010,4.5224
17 Mar 2017,5.6235,4.5468
16 Mar 2017,5.6353,4.5582
15 Mar 2017,5.5915,4.5761
14 Mar 2017,5.5693,4.5842
13 Mar 2017,5.6184,4.5962
10 Mar 2017,5.5987,4.6053
09 Mar 2017,5.6122,4.6062
08 Mar 2017,5.6080,4.6065
07 Mar 2017,5.5321,4.5442
03 Mar 2017,5.5233,4.5114
02 Mar 2017,5.5347,4.5060
01 Mar 2017,5.5363,4.4992
28 Feb 2017,5.5781,4.4808
27 Feb 2017,5.5471,4.4616
24 Feb 2017,5.5588,4.4421
23 Feb 2017,5.5499,4.4385
22 Feb 2017,5.5179,4.4285
21 Feb 2017,5.4487,4.3782
20 Feb 2017,5.4606,4.3772
17 Feb 2017,5.4391,4.3772
16 Feb 2017,5.4677,4.3766
15 Feb 2017,5.4506,4.3759
14 Feb 2017,5.4599,4.3756
13 Feb 2017,5.4681,4.3752
10 Feb 2017,5.4529,4.3746
09 Feb 2017,5.4899,4.3734
08 Feb 2017,5.4662,4.3656
07 Feb 2017,5.3440,4.3163
06 Feb 2017,5.3559,4.3064
03 Feb 2017,5.3652,4.3025
02 Feb 2017,5.3912,4.2934
01 Feb 2017,5.4156,4.2831
31 Jan 2017,5.3518,4.2732
30 Jan 2017,5.3456,4.2727
27 Jan 2017,5.3665,4.2710
26 Jan 2017,5.3745,4.2702
25 Jan 2017,5.3706,4.2688
24 Jan 2017,5.2987,4.2451
23 Jan 2017,5.2895,4.2425
20 Jan 2017,5.2225,4.2397
19 Jan 2017,5.2117,4.2368
18 Jan 2017,5.2154,4.2350
17 Jan 2017,5.2447,4.2327
16 Jan 2017,5.1051,4.2296
13 Jan 2017,5.1301,4.2296
12 Jan 2017,5.1905,4.2275
11 Jan 2017,5.1602,4.2259
10 Jan 2017,5.1316,4.2211
09 Jan 2017,5.1214,4.2183
06 Jan 2017,5.2001,4.2171
05 Jan 2017,5.1911,4.2122
04 Jan 2017,5.1763,4.2118
03 Jan 2017,5.1591,4.2098
30 Dec 2016,5.2003,4.2023
29 Dec 2016,5.1186,4.1832
28 Dec 2016,5.1064,4.1808
23 Dec 2016,5.0876,4.1542
22 Dec 2016,5.1173,4.1483
21 Dec 2016,5.1228,4.1356
20 Dec 2016,5.0858,4.1251
19 Dec 2016,5.0969,4.1207
16 Dec 2016,5.1061,4.1125
15 Dec 2016,5.1242,4.1069
14 Dec 2016,5.2096,4.1014
13 Dec 2016,5.2111,4.0974
12 Dec 2016,5.1570,4.0712
09 Dec 2016,5.0869,4.0414
08 Dec 2016,5.0751,4.0397
07 Dec 2016,5.0965,4.0384
06 Dec 2016,5.1441,4.0384
05 Dec 2016,5.1323,4.0345
01 Dec 2016,5.0952,4.0342
30 Nov 2016,5.0186,4.0336
29 Nov 2016,4.9784,3.9824
28 Nov 2016,4.9411,3.9819
25 Nov 2016,4.9507,3.9816
24 Nov 2016,4.9699,3.9813
23 Nov 2016,4.9296,3.9813
22 Nov 2016,4.9491,3.9806
21 Nov 2016,4.9708,3.9798
18 Nov 2016,4.9109,3.9793
17 Nov 2016,4.9561,3.9789
16 Nov 2016,4.9492,3.9781
15 Nov 2016,4.9259,3.9744
14 Nov 2016,4.9565,3.9703
11 Nov 2016,5.0103,3.9673
10 Nov 2016,4.9516,3.9673
09 Nov 2016,4.9137,3.9671
08 Nov 2016,4.9123,3.9670
07 Nov 2016,4.9171,3.9670
04 Nov 2016,4.9700,3.9662
03 Nov 2016,4.9400,3.9660
02 Nov 2016,4.8806,3.9660
01 Nov 2016,4.8572,3.9657
31 Oct 2016,4.8228,3.9661
28 Oct 2016,4.8218,3.9663
27 Oct 2016,4.8346,3.9670
26 Oct 2016,4.8525,3.9664
25 Oct 2016,4.8127,3.9663
24 Oct 2016,4.8423,3.9662
21 Oct 2016,4.8390,3.9661
20 Oct 2016,4.8565,3.9661
19 Oct 2016,4.8736,3.9658
18 Oct 2016,4.8764,3.9655
17 Oct 2016,4.8330,3.9657
14 Oct 2016,4.8371,3.9694
13 Oct 2016,4.8460,3.9705
12 Oct 2016,4.8508,3.9705
11 Oct 2016,4.8547,3.9711
10 Oct 2016,4.9181,3.9729
07 Oct 2016,4.9500,3.9737
06 Oct 2016,5.0266,3.9745
05 Oct 2016,5.0601,3.9746
04 Oct 2016,5.0667,3.9736
03 Oct 2016,5.1047,3.9756
30 Sep 2016,5.1548,3.9735
29 Sep 2016,5.1611,3.9728
28 Sep 2016,5.1604,3.9723
27 Sep 2016,5.1600,3.9692
26 Sep 2016,5.1540,3.9683
23 Sep 2016,5.1432,3.9664
22 Sep 2016,5.1881,3.9643
20 Sep 2016,5.1360,3.9614
19 Sep 2016,5.1699,3.9592
16 Sep 2016,5.1815,3.9584
15 Sep 2016,5.2280,3.9579
14 Sep 2016,5.2240,3.9570
13 Sep 2016,5.2164,3.9566
09 Sep 2016,5.2458,3.9564
08 Sep 2016,5.2600,3.9537
07 Sep 2016,5.2772,3.9518
06 Sep 2016,5.2952,3.9490
05 Sep 2016,5.2568,3.9483
02 Sep 2016,5.2520,3.9483
01 Sep 2016,5.2501,3.9483
31 Aug 2016,5.1749,3.9476
30 Aug 2016,5.1640,3.9465
29 Aug 2016,5.1614,3.9460
26 Aug 2016,5.2078,3.9483
25 Aug 2016,5.2098,3.9492
24 Aug 2016,5.2294,3.9485
23 Aug 2016,5.2066,3.9480
22 Aug 2016,5.1870,3.9475
19 Aug 2016,5.1536,3.9467
18 Aug 2016,5.1920,3.9459
17 Aug 2016,5.1316,3.9456
16 Aug 2016,5.1236,3.9452
15 Aug 2016,5.0834,3.9443
12 Aug 2016,5.1026,3.9436
11 Aug 2016,5.1126,3.9440
10 Aug 2016,5.1358,3.9473
09 Aug 2016,5.1365,3.9490
08 Aug 2016,5.1491,3.9481
05 Aug 2016,5.1586,3.9469
04 Aug 2016,5.1837,3.9486
03 Aug 2016,5.2603,3.9486
02 Aug 2016,5.2594,3.9485
01 Aug 2016,5.2161,3.9483
29 Jul 2016,5.2424,3.9470
28 Jul 2016,5.1867,3.9488
27 Jul 2016,5.1710,3.9482
26 Jul 2016,5.1778,3.9432
25 Jul 2016,5.1793,3.9425
22 Jul 2016,5.1607,3.9425
21 Jul 2016,5.2160,3.9467
20 Jul 2016,5.2024,3.9475
19 Jul 2016,5.1844,3.9464
18 Jul 2016,5.2357,3.9449
15 Jul 2016,5.1928,3.9432
14 Jul 2016,5.2565,3.9425
13 Jul 2016,5.2042,3.9408
12 Jul 2016,5.2165,3.9385
11 Jul 2016,5.1140,3.9372
08 Jul 2016,5.0914,3.9352
07 Jul 2016,5.0826,3.9327
05 Jul 2016,5.1196,3.9315
04 Jul 2016,5.2210,3.9279
30 Jun 2016,5.2123,3.9279
29 Jun 2016,5.3096,3.9249
28 Jun 2016,5.2160,3.9209
27 Jun 2016,5.1770,3.9178
24 Jun 2016,5.3287,3.9098
23 Jun 2016,5.7927,3.9090
22 Jun 2016,5.7324,3.9068
21 Jun 2016,5.7323,3.9051
20 Jun 2016,5.7336,3.9044
17 Jun 2016,5.5743,3.9014
16 Jun 2016,5.4857,3.8997
15 Jun 2016,5.5368,3.9008
14 Jun 2016,5.4792,3.8832
13 Jun 2016,5.5365,3.8760
10 Jun 2016,5.5575,3.8726
09 Jun 2016,5.5967,3.8710
08 Jun 2016,5.6290,3.8658
07 Jun 2016,5.6193,3.8597
06 Jun 2016,5.5713,3.8556
03 Jun 2016,5.5910,3.8471
02 Jun 2016,5.5453,3.8421
01 Jun 2016,5.5276,3.8394
31 May 2016,5.6246,3.8435
30 May 2016,5.6126,3.8356
27 May 2016,5.6092,3.8356
26 May 2016,5.6220,3.8310
24 May 2016,5.5984,3.8306
23 May 2016,5.5447,3.8287
20 May 2016,5.5610,3.8257
19 May 2016,5.5756,3.8202
18 May 2016,5.5776,3.8169
17 May 2016,5.5244,3.8152
16 May 2016,5.4936,3.8113
13 May 2016,5.4783,3.8134
12 May 2016,5.5135,3.8082
11 May 2016,5.5177,3.8095
10 May 2016,5.5151,3.8098
09 May 2016,5.4884,3.8090
06 May 2016,5.5004,3.8070
05 May 2016,5.5093,3.8029
04 May 2016,5.4875,3.7905
03 May 2016,5.5249,3.7995
29 Apr 2016,5.5384,3.7867
28 Apr 2016,5.5398,3.7970
27 Apr 2016,5.5236,3.7989
26 Apr 2016,5.5367,3.7959
25 Apr 2016,5.5163,3.8070
22 Apr 2016,5.4929,3.8121
21 Apr 2016,5.4765,3.8193
20 Apr 2016,5.5089,3.8251
19 Apr 2016,5.5136,3.8273
18 Apr 2016,5.4621,3.8282
15 Apr 2016,5.4286,3.8251
14 Apr 2016,5.4166,3.8266
13 Apr 2016,5.4490,3.8314
12 Apr 2016,5.4496,3.8251
11 Apr 2016,5.4659,3.8306
08 Apr 2016,5.3964,3.8256
07 Apr 2016,5.4002,3.8313
06 Apr 2016,5.4034,3.8319
05 Apr 2016,5.4171,3.8321
04 Apr 2016,5.4565,3.8227
01 Apr 2016,5.4369,3.8323
31 Mar 2016,5.5196,3.8384
30 Mar 2016,5.5285,3.8323
29 Mar 2016,5.4822,3.8383
24 Mar 2016,5.4331,3.8407
23 Mar 2016,5.4178,3.8364
22 Mar 2016,5.4759,3.8500
21 Mar 2016,5.5411,3.8504
18 Mar 2016,5.5789,3.8502
17 Mar 2016,5.5663,3.8489
16 Mar 2016,5.4163,3.8449
15 Mar 2016,5.4462,3.8443
14 Mar 2016,5.5122,3.8458
11 Mar 2016,5.5172,3.8477
10 Mar 2016,5.5148,3.8527
09 Mar 2016,5.4662,3.8497
08 Mar 2016,5.4863,3.8614
04 Mar 2016,5.4767,3.8612
03 Mar 2016,5.4572,3.8698
02 Mar 2016,5.4478,3.8769
01 Mar 2016,5.3994,3.8761
29 Feb 2016,5.3905,3.8800
26 Feb 2016,5.4103,3.8806
25 Feb 2016,5.4015,3.8773
24 Feb 2016,5.4335,3.9045
23 Feb 2016,5.5131,3.9061
22 Feb 2016,5.5066,3.8957
19 Feb 2016,5.5462,3.8896
18 Feb 2016,5.5881,3.8890
17 Feb 2016,5.5423,3.8880
16 Feb 2016,5.5447,3.8785
15 Feb 2016,5.6039,3.8824
12 Feb 2016,5.6155,3.8824
11 Feb 2016,5.6159,3.8800
10 Feb 2016,5.6045,3.8756
09 Feb 2016,5.5790,3.8689
08 Feb 2016,5.5574,3.8628
05 Feb 2016,5.5988,3.8607
04 Feb 2016,5.6210,3.8545
03 Feb 2016,5.5993,3.8496
02 Feb 2016,5.5422,3.8466
01 Feb 2016,5.5072,3.8410
29 Jan 2016,5.4575,3.8363
28 Jan 2016,5.4981,3.8330
27 Jan 2016,5.4908,3.8330
26 Jan 2016,5.4646,3.8308
25 Jan 2016,5.4538,3.8264
22 Jan 2016,5.4860,3.8214
21 Jan 2016,5.3884,3.8167
20 Jan 2016,5.4198,3.8165
19 Jan 2016,5.3976,3.8162
18 Jan 2016,5.4429,3.8102
15 Jan 2016,5.4520,3.8102
14 Jan 2016,5.4910,3.8079
13 Jan 2016,5.4901,3.8033
12 Jan 2016,5.4715,3.8010
11 Jan 2016,5.5160,3.7908
08 Jan 2016,5.5362,3.8005
07 Jan 2016,5.5459,3.7988
06 Jan 2016,5.5562,3.7986
05 Jan 2016,5.5693,3.7938
04 Jan 2016,5.5725,3.7841
31 Dec 2015,5.6202,3.7969
30 Dec 2015,5.6295,3.7963
29 Dec 2015,5.6315,3.8017
24 Dec 2015,5.6665,3.7997
23 Dec 2015,5.6422,3.7913
22 Dec 2015,5.6338,3.7951
21 Dec 2015,5.6660,3.7991
18 Dec 2015,5.6563,3.7921
17 Dec 2015,5.6655,3.8011
16 Dec 2015,5.7109,3.7999
15 Dec 2015,5.7679,3.8004
14 Dec 2015,5.7374,3.7938
11 Dec 2015,5.7777,3.7979
10 Dec 2015,5.7686,3.7989
09 Dec 2015,5.7594,3.7941
08 Dec 2015,5.6950,3.8005
07 Dec 2015,5.7237,3.7978
03 Dec 2015,5.7162,3.7974
02 Dec 2015,5.6679,3.7834
01 Dec 2015,5.7027,3.7834
30 Nov 2015,5.7143,3.7951
27 Nov 2015,5.7047,3.7880
26 Nov 2015,5.7373,3.7965
25 Nov 2015,5.7289,3.7965
24 Nov 2015,5.7186,3.7932
23 Nov 2015,5.7428,3.7884
20 Nov 2015,5.7768,3.7898
19 Nov 2015,5.7900,3.7873
18 Nov 2015,5.7658,3.7918
17 Nov 2015,5.7642,3.7915
16 Nov 2015,5.7560,3.7871
13 Nov 2015,5.7673,3.7938
12 Nov 2015,5.7736,3.7942
11 Nov 2015,5.7615,3.7932
10 Nov 2015,5.7349,3.7932
09 Nov 2015,5.7228,3.7932
06 Nov 2015,5.7144,3.7942
05 Nov 2015,5.7766,3.7919
04 Nov 2015,5.8348,3.7918
03 Nov 2015,5.8294,3.7917
02 Nov 2015,5.8654,3.7944
30 Oct 2015,5.8321,3.7915
29 Oct 2015,5.7896,3.7873
28 Oct 2015,5.7968,3.7875
27 Oct 2015,5.7934,3.7794
26 Oct 2015,5.8256,3.7932
23 Oct 2015,5.8110,3.7884
22 Oct 2015,5.8491,3.7971
21 Oct 2015,5.8783,3.8013
20 Oct 2015,5.8816,3.8012
19 Oct 2015,5.8898,3.8053
16 Oct 2015,5.8314,3.7773
15 Oct 2015,5.8424,3.7734
14 Oct 2015,5.8142,3.7691
13 Oct 2015,5.7371,3.7675
12 Oct 2015,5.7672,3.7591
09 Oct 2015,5.7702,3.7672
08 Oct 2015,5.7524,3.7531
07 Oct 2015,5.7377,3.7438
06 Oct 2015,5.6734,3.7261
05 Oct 2015,5.6330,3.7098
02 Oct 2015,5.6658,3.7216
01 Oct 2015,5.6288,3.7132
30 Sep 2015,5.6366,3.7272
29 Sep 2015,5.6996,3.7564
28 Sep 2015,5.7414,3.7797
25 Sep 2015,5.7601,3.7950
23 Sep 2015,5.8086,3.8127
22 Sep 2015,5.8996,3.8319
18 Sep 2015,6.0003,3.8513
17 Sep 2015,5.9886,3.8606
16 Sep 2015,5.9516,3.8343
15 Sep 2015,5.8587,3.8093
14 Sep 2015,5.8290,3.7880
11 Sep 2015,5.7446,3.7271
10 Sep 2015,5.7513,3.7271
09 Sep 2015,5.7170,3.7220
08 Sep 2015,5.7110,3.7159
07 Sep 2015,5.6668,3.7101
04 Sep 2015,5.6368,3.7101
03 Sep 2015,5.6435,3.7065
02 Sep 2015,5.7324,3.7430
01 Sep 2015,5.8007,3.7817
31 Aug 2015,6.0301,3.9251
28 Aug 2015,6.2212,4.0476
27 Aug 2015,6.2636,4.0691
26 Aug 2015,6.3201,4.0620
25 Aug 2015,6.3586,4.0506
24 Aug 2015,6.3504,4.0366
21 Aug 2015,6.3016,4.0212
20 Aug 2015,6.2465,3.9817
19 Aug 2015,6.2046,3.9641
18 Aug 2015,6.1703,3.9417
17 Aug 2015,6.1225,3.9257
14 Aug 2015,6.1094,3.9120
13 Aug 2015,6.0397,3.8751
12 Aug 2015,5.9917,3.8288
11 Aug 2015,5.9122,3.7991
10 Aug 2015,5.8783,3.7822
07 Aug 2015,5.8135,3.7596
06 Aug 2015,5.7784,3.7232
05 Aug 2015,5.7356,3.6776
04 Aug 2015,5.6170,3.5944
03 Aug 2015,5.5488,3.5569
31 Jul 2015,5.4249,3.4666
30 Jul 2015,5.3854,3.4564
29 Jul 2015,5.3540,3.4268
28 Jul 2015,5.3293,3.4138
27 Jul 2015,5.2461,3.3685
24 Jul 2015,5.1072,3.2922
23 Jul 2015,5.1079,3.2882
22 Jul 2015,5.1231,3.2796
21 Jul 2015,5.0834,3.2676
17 Jul 2015,5.0599,3.2377
16 Jul 2015,5.0784,3.2562
15 Jul 2015,5.1719,3.3128
14 Jul 2015,5.1629,3.3142
13 Jul 2015,5.1759,3.3363
10 Jul 2015,5.3635,3.4630
09 Jul 2015,5.4605,3.5481
08 Jul 2015,5.6322,3.6699
07 Jul 2015,5.8590,3.7937
06 Jul 2015,6.1421,3.9322
03 Jul 2015,6.2685,4.0237
02 Jul 2015,6.5473,4.1935
30 Jun 2015,6.8370,4.3385
29 Jun 2015,6.8246,4.3295
26 Jun 2015,6.7958,4.3178
25 Jun 2015,6.7785,4.3101
24 Jun 2015,6.7533,4.3061
23 Jun 2015,6.7445,4.2833
22 Jun 2015,6.7738,4.2810
19 Jun 2015,6.7823,4.2715
18 Jun 2015,6.7493,4.2502
17 Jun 2015,6.6588,4.2340
16 Jun 2015,6.6147,4.2323
15 Jun 2015,6.5118,4.1866
12 Jun 2015,6.4884,4.1635
11 Jun 2015,6.4337,4.1382
10 Jun 2015,6.3090,4.1192
09 Jun 2015,6.2853,4.1145
08 Jun 2015,6.2724,4.1114
05 Jun 2015,6.2977,4.1006
04 Jun 2015,6.2742,4.0922
03 Jun 2015,6.2165,4.0570
02 Jun 2015,6.1477,4.0456
01 Jun 2015,6.1308,4.0157
29 May 2015,6.1082,3.9996
28 May 2015,6.0708,3.9624
27 May 2015,6.1110,3.9682
26 May 2015,6.0998,3.9338
22 May 2015,6.1767,3.9405
21 May 2015,6.0745,3.9077
20 May 2015,6.0100,3.8759
19 May 2015,6.0624,3.8636
18 May 2015,6.1198,3.8777
15 May 2015,6.1349,3.8937
14 May 2015,6.1110,3.8847
13 May 2015,6.0658,3.8707
12 May 2015,6.0170,3.8662
11 May 2015,5.9684,3.8648
08 May 2015,5.8823,3.8679
07 May 2015,5.8823,3.8590
06 May 2015,5.8642,3.8608
05 May 2015,5.8340,3.8590
04 May 2015,5.9240,3.8530
30 Apr 2015,5.9516,3.8512
29 Apr 2015,5.8886,3.8417
28 Apr 2015,5.8489,3.8389
27 Apr 2015,5.8203,3.8370
24 Apr 2015,5.7601,3.8278
23 Apr 2015,5.7173,3.8034
22 Apr 2015,5.7247,3.8308
21 Apr 2015,5.6760,3.8043
20 Apr 2015,5.7132,3.8236
17 Apr 2015,5.7089,3.8258
16 Apr 2015,5.6260,3.8052
15 Apr 2015,5.6402,3.8156
14 Apr 2015,5.6014,3.8219
13 Apr 2015,5.5906,3.8174
10 Apr 2015,5.6101,3.8055
09 Apr 2015,5.6948,3.8151
08 Apr 2015,5.6432,3.7940
07 Apr 2015,5.6134,3.7834
02 Apr 2015,5.5981,3.7723
01 Apr 2015,5.5941,3.7676
31 Mar 2015,5.5520,3.7491
30 Mar 2015,5.5616,3.7321
27 Mar 2015,5.5232,3.7171
26 Mar 2015,5.5230,3.7032
25 Mar 2015,5.4972,3.6996
24 Mar 2015,5.5076,3.6865
23 Mar 2015,5.4182,3.6405
20 Mar 2015,5.3654,3.6420
19 Mar 2015,5.2908,3.6014
18 Mar 2015,5.3135,3.6046
17 Mar 2015,5.2625,3.5579
16 Mar 2015,5.2353,3.5539
13 Mar 2015,5.2797,3.5420
12 Mar 2015,5.2872,3.5380
11 Mar 2015,5.3231,3.5290
10 Mar 2015,5.3030,3.5096
09 Mar 2015,5.3498,3.5113
05 Mar 2015,5.3319,3.4929
04 Mar 2015,5.3614,3.4844
03 Mar 2015,5.3401,3.4757
02 Mar 2015,5.3582,3.4753
27 Feb 2015,5.3593,3.4762
26 Feb 2015,5.3687,3.4648
25 Feb 2015,5.3300,3.4570
24 Feb 2015,5.3129,3.4421
23 Feb 2015,5.2507,3.4164
20 Feb 2015,5.2550,3.4055
19 Feb 2015,5.2546,3.4037
18 Feb 2015,5.2120,3.3974
17 Feb 2015,5.2156,3.3907
16 Feb 2015,5.2234,3.3907
13 Feb 2015,5.1739,3.3682
12 Feb 2015,5.1097,3.3493
11 Feb 2015,5.1130,3.3550
10 Feb 2015,5.0944,3.3465
09 Feb 2015,5.0136,3.2857
06 Feb 2015,5.0220,3.2816
05 Feb 2015,4.9885,3.2776
04 Feb 2015,4.9386,3.2706
03 Feb 2015,4.8956,3.2529
02 Feb 2015,4.8792,3.2452
30 Jan 2015,4.9021,3.2417
29 Jan 2015,4.9095,3.2344
28 Jan 2015,4.9134,3.2344
27 Jan 2015,4.8599,3.2283
26 Jan 2015,4.8532,3.2316
23 Jan 2015,4.8863,3.2291
22 Jan 2015,4.8780,3.2264
21 Jan 2015,4.8999,3.2266
20 Jan 2015,4.8862,3.2220
19 Jan 2015,4.8817,3.2220
16 Jan 2015,4.8941,3.2211
15 Jan 2015,4.9002,3.2198
14 Jan 2015,4.8796,3.2198
13 Jan 2015,4.8708,3.2125
12 Jan 2015,4.8573,3.2125
09 Jan 2015,4.8796,3.2124
08 Jan 2015,4.8477,3.2108
